user_id,category_id,ads
3808,362,"[2683382, 2507853, 2401265, 2640624, 2598159, 2449079, 1618592, 2545960, 2761167, 333573]"
3809,853,"[2808707, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510]"
3809,888,"[2639632, 1979564, 1979564, 2832908, 2042131, 1902871, 2780384, 2780384, 2780384, 2716458]"
3813,853,"[2744599, 2866565, 2744594, 2521326, 2591609, 2744594, 2783935, 1967625, 2443173, 2591609]"
3813,815,"[2224444, 2224444, 2272563, 2272563, 1106707, 2656850, 2656850, 2637857, 2637857, 2824333]"
3814,800,"[2688436, 1731862, 1731862, 1731862, 2335255, 2650151, 2122916, 1731862, 1731862, 1731862]"
3814,815,"[2816438, 2866977, 2683613, 2683613, 2484641, 2484641, 2107377, 270570, 2491716, 2856561]"
3818,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
3821,800,"[2763830, 2800764, 2639202, 2757393, 2582637, 2671547, 2763830, 996758, 2763830, 2814436]"
3821,806,"[2597425, 2856401, 2711843, 2849703, 2849227, 2822886, 2803977, 1205066, 2783993, 2783993]"
3824,853,"[2823938, 2820173, 2820173, 2858313, 2800388, 2768259, 1067668, 1998679, 1998735, 1553119]"
3825,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
3825,800,"[2833845, 2528195, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
3833,888,"[2820819, 2820819, 2820819, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361]"
3833,881,"[2318208, 2318208, 2318208, 2855192, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853]"
3833,815,"[2542253, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
3834,859,"[1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586, 1845184]"
3834,362,"[2806363, 2708045, 2656765, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784]"
3835,362,"[1404516, 2616013, 2283507, 2489517, 2091328, 1881284, 1881284, 2054572, 2026088, 1765894]"
3853,881,"[1725084, 1725084, 699476, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331]"
3853,888,"[2209752, 2823683, 2456503, 2834631, 2765840, 2772756, 2686133, 2754402, 2509844, 2509844]"
3853,362,"[2814216, 2260767, 2743783, 2734002, 2039217, 2671092, 948790, 2646524, 2598159, 2449079]"
3866,853,"[2782946, 2747138, 2870852, 2866754, 2640954, 2640954, 2564683, 2375879, 2863970, 2863970]"
3867,815,"[2862201, 2862201, 2862201, 1991415, 1989712, 2642477, 1106824, 1613844, 2562812, 2763061]"
3868,815,"[2312903, 1067573, 2865603, 2864800, 2870877, 1288635, 2868850, 2863965, 2865350, 2855942]"
3868,806,"[2267600, 2267600, 2267600, 2561574, 2001860, 2419726, 1783131, 1783131, 2826358, 1996446]"
3883,800,"[2850449, 2517487, 2008037, 1084067, 1084067, 1991761, 2853653, 2780619, 2737190, 1471376]"
3887,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
3890,881,"[2220325, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
3892,806,"[2135811, 1414932, 912672, 2303997, 2199137, 2199137, 2653944, 2268916, 2205466, 1739711]"
3894,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
3894,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
3901,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
3902,806,"[2857375, 2832469, 2588584, 2588584, 2730532, 2730532, 2730532, 2588584, 2287022, 2730532]"
3903,800,"[2832015, 1740615, 1514818, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
3903,888,"[2871692, 2865946, 2423037, 2739290, 2202118, 2870596, 2568484, 2845948, 2871650, 2861747]"
3911,800,"[1368885, 2770110, 2775952, 2708258, 2223529, 2775425, 2775800, 2736153, 2743921, 2390003]"
3914,800,"[2781078, 2791213, 1894372, 1682781, 1521281, 2441139, 2813461, 2772979, 2848416, 2842516]"
3916,815,"[2864112, 2658916, 1895956, 2747751, 2658916, 2182827, 2573081, 2744069, 732904, 2658916]"
3917,806,"[2862492, 2862492, 2857375, 2623095, 2265375, 2516918, 2246912, 2665325, 26400, 2140749]"
3917,815,"[1968668, 2628277, 2628277, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999]"
3917,853,"[2866082, 2866112, 2866112, 2866112, 1920455, 1920455, 2686771, 2667478, 2668534, 2668534]"
3920,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
3923,800,"[2851125, 2851137, 2850847, 2851209, 2031170, 2817938, 2162115, 1740615, 1740615, 2814436]"
3925,800,"[2718809, 2859169, 2749937, 947786, 1827955, 2021695, 2103244, 2253445, 2862782, 1274492]"
3926,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
3927,811,"[2338099, 2307369, 2307369, 2307369, 2371257, 2468355, 2771314, 799580, 2307369, 2338099]"
3928,815,"[2190974, 2190974, 2110309, 2812937, 2347363, 2618256, 2618256, 2845696, 2838810, 2816482]"
3930,815,"[2153073, 2153073, 2866355, 2868701, 2788445, 2797859, 2347424, 2726025, 2366751, 2733931]"
3930,888,"[2864001, 2853117, 2853117, 2853117, 2834111, 2835122, 2254453, 2740665, 2627676, 2627699]"
3931,800,"[2738582, 2705673, 2291819, 796342, 1752756, 1827955, 2720861, 2426534, 897966, 2775737]"
3936,888,"[2803153, 2853102, 2482163, 2482163, 2482163, 2793581, 1274061, 2254453, 2740665, 2627676]"
3936,800,"[2547970, 2547970, 2664610, 2664610, 1920945, 1920945, 2484407, 2484407, 1982740, 2829656]"
3940,815,"[2720657, 2170020, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
3940,362,"[2798573, 2717394, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736]"
3947,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
3953,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
3953,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
3953,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
3954,888,"[2622780, 2166275, 2622780, 1901245, 2463968, 2421565, 2254453, 2740665, 2627676, 2627699]"
3955,806,"[2863579, 2750465, 2690897, 1444775, 2807499, 2751280, 2787537, 1715666, 782083, 782083]"
3955,853,"[2859258, 2775049, 2748142, 2748142, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922]"
3961,806,"[2835943, 2842981, 319362, 2656360, 2645582, 2442015, 1899536, 2265375, 2516918, 2246912]"
3962,815,"[2871701, 2478111, 2822108, 2821381, 2821323, 2434257, 2434257, 2434247, 2253972, 2486078]"
3967,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
3967,815,"[2861263, 2843683, 2854613, 2853140, 2863228, 2856879, 2856035, 2861205, 2863151, 2863348]"
3971,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
3972,811,"[2835119, 2835119, 2777723, 2813369, 2777119, 2777119, 2841911, 2473458, 2813369, 2833260]"
3977,815,"[2809423, 726641, 2670618, 2789145, 2395540, 2493073, 2695492, 2695492, 2696851, 2347424]"
3984,815,"[1902793, 2865494, 2867339, 2869974, 2868975, 2872082, 2871544, 2865459, 903197, 2867091]"
3989,800,"[2477228, 2477228, 1784911, 2728638, 2728638, 2838310, 2803304, 2413989, 2799289, 2766008]"
3989,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
3994,815,"[2825361, 2825361, 2817982, 2719785, 2812129, 2814995, 2043834, 2347424, 2726025, 2366751]"
3994,800,"[2823432, 2811696, 2775890, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
3994,362,"[2824186, 2814216, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736]"
3999,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
4000,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
4002,806,"[2426291, 2464349, 2816230, 1193425, 2776468, 2016461, 2265375, 2516918, 2246912, 2665325]"
4003,888,"[2861386, 167548, 167548, 2855591, 2745968, 2839837, 2254453, 2740665, 2627676, 2627699]"
4003,806,"[2790055, 887388, 1936065, 2626012, 2863156, 1249103, 2846076, 2849077, 1527277, 1549051]"
4003,853,"[2308952, 1808568, 689920, 2227296, 2750926, 2804283, 2855750, 2855750, 2581718, 2855963]"
4003,815,"[2679677, 2669885, 2774887, 2592894, 2770326, 2324113, 2063586, 2843836, 2657389, 2277408]"
4009,362,"[1742786, 1208849, 585383, 585383, 2734002, 2734002, 2851254, 2851254, 2743470, 1270006]"
4023,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
4023,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
4023,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
4027,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
4030,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
4035,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
4040,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
4043,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
4052,888,"[2866057, 2861400, 627481, 2826600, 2826600, 2826600, 2826600, 2826600, 2297543, 2286233]"
4052,806,"[2759735, 2461057, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
4054,362,"[2069400, 2287403, 725734, 725734, 2659402, 2737439, 1531589, 1531589, 1149090, 1149090]"
4054,815,"[2747680, 2263764, 2550592, 2550592, 2142394, 2649285, 2263764, 2642564, 2347424, 2726025]"
4054,806,"[1734424, 1734424, 2426471, 2349846, 1714323, 1714323, 1734424, 2265375, 2516918, 2246912]"
4057,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
4057,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
4057,800,"[1027719, 282146, 1607239, 2208176, 2208176, 2751061, 2751061, 2609667, 2848298, 1749860]"
4072,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
4075,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
4076,887,"[2626441, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846]"
4076,815,"[2811632, 1736930, 2812937, 165745, 2776931, 2536518, 1723836, 2662500, 2662500, 2841383]"
4085,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
4085,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
4085,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
4088,806,"[2863097, 2863097, 2863097, 1711180, 2636496, 2636496, 2676084, 2753751, 2739723, 2718823]"
4094,806,"[2871419, 2871567, 2781031, 2781031, 2781031, 2781031, 2781031, 2146694, 2146694, 2781031]"
4108,815,"[2741216, 2683616, 2166400, 2323475, 2743859, 2790971, 2535357, 2841970, 1578729, 2550178]"
4109,800,"[2729536, 224122, 2274725, 1552313, 2209774, 2144793, 2031170, 2739908, 2450721, 2780444]"
4111,800,"[2090936, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
4112,853,"[2199017, 2520672, 2574380, 2868440, 2686476, 2850354, 2848235, 2802373, 516666, 2746434]"
4112,806,"[2600300, 2644870, 2680213, 2272962, 2866208, 2849744, 2849744, 2849744, 2850607, 2844437]"
4116,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
4124,815,"[2122357, 2867915, 2867915, 2385415, 2409308, 1207683, 2868086, 2868086, 2368383, 2868329]"
4125,806,"[2833444, 2833444, 835948, 2704763, 2842436, 2832415, 2801329, 1525528, 2038369, 2403855]"
4126,362,"[2434577, 2809293, 1683940, 1683940, 1683940, 2781710, 2598159, 2449079, 1618592, 2545960]"
4126,800,"[2435789, 2851104, 2851038, 2031170, 2435789, 2814436, 2814436, 2814436, 2657828, 987491]"
4132,888,"[2709007, 2196610, 2859066, 2867670, 2864995, 2734088, 1301665, 1250590, 2662225, 2842365]"
4132,887,"[565657, 2784921, 2850216, 1959760, 2814753, 2777268, 1959760, 1959760, 2608811, 2749738]"
4132,811,"[2834693, 2764838, 2626729, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048]"
4132,815,"[2654855, 2670871, 1453996, 2856716, 2856716, 2332896, 2866966, 2641413, 2147881, 2147859]"
4132,806,"[2781031, 2781031, 2617509, 1029943, 2748831, 2866044, 2616651, 2855772, 2781031, 2843708]"
4133,815,"[2811632, 2182967, 2182890, 2441067, 2865302, 2863873, 2600639, 2855540, 2854930, 2842590]"
4135,881,"[2678032, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
4138,800,"[2717969, 1105418, 2662448, 2717969, 74548, 2549056, 2663851, 1869172, 2692020, 1309384]"
4140,806,"[2304431, 2809690, 26400, 2810269, 2812596, 1941621, 2795207, 2304431, 2331253, 2304431]"
4140,800,"[2608462, 2843071, 2860546, 2865629, 2862410, 2749272, 2843071, 2843071, 2843071, 2843071]"
4143,806,"[2480985, 2185560, 2314162, 2803694, 2786673, 2773425, 2209245, 2775928, 2707398, 1801043]"
4144,853,"[2828879, 2800388, 2802286, 2730288, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922]"
4144,888,"[2144799, 1088518, 1782955, 2186714, 1956249, 2722036, 2190607, 2747348, 2445928, 2186797]"
4152,888,"[869190, 2775077, 553686, 2698972, 2647204, 2796070, 861745, 2698972, 2698972, 2698972]"
4154,881,"[2818923, 2819813, 2819813, 2798223, 2800443, 2794985, 2387083, 2773304, 2816864, 2652322]"
4154,815,"[1110575, 2060056, 2872316, 2869894, 354331, 354331, 354331, 2643547, 2857863, 2727068]"
4154,800,"[2621847, 2871005, 2863078, 2867186, 2660008, 2660008, 2859238, 2861927, 1599188, 2852858]"
4154,888,"[2871066, 2871066, 2865954, 2865954, 2854002, 2478390, 2850340, 2848758, 2759254, 2710704]"
4154,806,"[2845994, 2711843, 2711843, 2846599, 2845230, 2824477, 2817519, 1782249, 2799466, 2377411]"
4157,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
4160,800,"[2859977, 2816336, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
4174,800,"[2745663, 2745563, 2646430, 1718588, 2210044, 2210044, 2814436, 2767097, 2587040, 2812516]"
4180,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
4182,815,"[1111900, 2843516, 2285466, 2561687, 1723840, 2391639, 2764162, 1111900, 2679086, 2352132]"
4185,815,"[2697297, 2868755, 2845379, 2809315, 2775744, 2775380, 2769930, 614391, 2494769, 2494769]"
4193,806,"[2841919, 2849339, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
4193,887,"[2232796, 2232796, 2577681, 2577681, 2677927, 701583, 2166462, 1097530, 2634993, 2567963]"
4203,853,"[2824685, 2282548, 2282548, 814863, 2824685, 2282548, 1358150, 1138549, 2548136, 814863]"
4204,800,"[2649805, 2739908, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
4205,800,"[2702239, 2702239, 2866645, 2866645, 2866645, 2720567, 2720567, 1741390, 2468855, 2468855]"
4208,815,"[2713454, 2261333, 2453204, 2310025, 2862730, 2865828, 2862669, 2851234, 2744719, 2760113]"
4208,853,"[2866565, 2867365, 2866431, 2868034, 2868057, 2715059, 2774269, 2822085, 2824207, 2665297]"
4209,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
4209,800,"[2685186, 1953877, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
4213,800,"[2857588, 508478, 2715585, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
4216,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
4216,800,"[2759075, 2759075, 2349208, 2349208, 2465336, 2818741, 2593938, 2717648, 2628064, 2630564]"
4221,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
4221,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
4224,815,"[2772289, 2345793, 2859282, 2657017, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908]"
4231,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
4237,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
4237,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
4238,800,"[2831822, 1096327, 607514, 2846185, 786847, 2831020, 2831822, 2831053, 2831020, 2831822]"
4239,806,"[2625506, 606612, 2278264, 2278264, 569141, 321808, 2634179, 2741141, 2543094, 853328]"
4241,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
4241,806,"[2767820, 1733380, 1288159, 1288159, 1288159, 2222912, 1758271, 2265375, 2516918, 2246912]"
4245,800,"[2794582, 2812487, 2800713, 2841477, 2857877, 2359180, 2837699, 2658430, 1538536, 2829969]"
4247,888,"[2262445, 2262445, 2458429, 694818, 694818, 903357, 2559075, 2254453, 2740665, 2627676]"
4247,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
4256,815,"[2610604, 2339419, 2674540, 2639040, 2639698, 2634898, 1945841, 2622584, 2281300, 730467]"
4256,888,"[1997979, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
4256,362,"[2235206, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788]"
4256,800,"[2108218, 2619033, 2543528, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
4256,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
4256,853,"[2625450, 2285556, 2070693, 2104196, 2627110, 2774269, 2679481, 2797319, 2411510, 2651898]"
4262,853,"[2775070, 2775070, 2775070, 2775070, 2406321, 2578191, 1451163, 1451163, 1929002, 1928995]"
4262,881,"[1205710, 1205710, 1205710, 1205710, 710389, 2816864, 2652322, 2723765, 2751205, 2681250]"
4266,815,"[2861114, 2861114, 2861034, 2864683, 2864244, 2867660, 2700401, 2864497, 2864608, 2867825]"
4286,800,"[2841470, 2841470, 2416963, 2416963, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
4286,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
4294,815,"[2856561, 2790584, 2790584, 2061845, 2804024, 2856709, 2856561, 2856561, 2851594, 2199237]"
4294,887,"[2741367, 2741367, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036]"
4294,888,"[2686197, 2751881, 2828224, 2828224, 2738511, 2738511, 2029786, 2254453, 2740665, 2627676]"
4294,853,"[2810212, 2810212, 2595929, 2722672, 2281370, 2804047, 2853540, 2767865, 2851734, 2851775]"
4294,806,"[2825119, 2509759, 2832365, 2509759, 2740087, 2265375, 2516918, 2246912, 2665325, 26400]"
4294,800,"[1027719, 2733173, 2733173, 2700585, 2840531, 2076038, 2848298, 2733173, 2727953, 2727953]"
4296,815,"[2852260, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
4296,800,"[2817938, 2851936, 2371609, 2852013, 2787072, 2814436, 2767097, 2587040, 2812516, 2002760]"
4299,815,"[2407173, 2698900, 2801185, 2825226, 2644268, 2720073, 2182919, 2836500, 2836500, 2836490]"
4300,806,"[2457455, 2843708, 1738344, 2166590, 2592900, 2592900, 2592900, 2805536, 2101791, 2731498]"
4300,887,"[2649405, 2649405, 684132, 2725447, 565657, 2559049, 714476, 2669399, 2649405, 1180001]"
4309,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
4316,806,"[2825119, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
4327,853,"[2748911, 2147423, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194]"
4330,888,"[2473177, 2871070, 2710022, 2710022, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410]"
4333,800,"[1293386, 2737601, 2686581, 2686581, 1293386, 2643917, 2617941, 2617941, 2814436, 2630016]"
4337,800,"[2806603, 2764620, 2820320, 2821350, 2108010, 2825044, 2749146, 2813041, 2805731, 2804585]"
4337,362,"[2703610, 2344617, 2190158, 2474961, 2767524, 2598159, 2449079, 1618592, 2545960, 2761167]"
4351,881,"[2618272, 2443304, 2380151, 2380151, 689540, 2618272, 2443304, 2380151, 2443304, 2380151]"
4352,806,"[2445994, 416554, 416554, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459]"
4353,806,"[2362925, 730902, 730902, 908726, 2121696, 2703834, 2738883, 211588, 1653193, 1441087]"
4357,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
